package_id,courier_id,city,zone_id,task_type,origin_lat,origin_lng,destination_lat,destination_lng,assigned_time,accepted_time,pickup_time,completed_time,promised_delivery_time,courier_workload_2h,scenario_source,acceptance_gap_minutes,pickup_gap_minutes,execution_time_minutes,delay_minutes,is_delayed,delay_category,event_sequence_abnormality_score,time_window_violation_score,workload_pressure_score,distance_km,expected_execution_time_minutes,distance_adjusted_execution_ratio,route_execution_instability_score,operational_exception_severity,severity_class,root_cause_label
PKG-100594,CR-109,Dallas,Z2,delivery,32.69867398199645,-96.75364445031606,32.799803582515246,-96.73029874350506,2026-01-13 17:57:00,2026-01-13 18:08:00,2026-01-13 18:26:00,2026-01-13 19:32:00,2026-01-13 22:46:00,4,normal,11.0,18.0,66.0,0.0,False,On Time,0.0,0.0,0.2,11.455086308585802,27.492207140605924,2.4006802968728604,1.0,0.13,Low,Route execution instability
PKG-100595,CR-119,Newark,Z5,pickup,40.74947276338098,-74.13497065008687,40.77609396032858,-74.10450870536846,2026-01-28 09:06:00,2026-01-28 09:40:00,2026-01-28 12:38:00,2026-01-28 14:16:00,2026-01-28 12:10:00,9,pickup_delay,34.0,178.0,98.0,126.0,True,Moderate Delay,0.0,0.525,0.45,3.9171982000263452,9.401275680063229,10.424117251217645,1.0,0.42125,Medium,Pickup/task start delay
PKG-100596,CR-113,Atlanta,Z3,delivery,33.82692407890367,-84.33737769950423,33.669252572413534,-84.4568253608063,2026-01-23 14:33:00,2026-01-23 14:47:00,2026-01-23 15:15:00,2026-01-23 16:55:00,2026-01-23 18:16:00,3,normal,14.0,28.0,100.0,0.0,False,On Time,0.0,0.0,0.15,20.720665014585155,49.72959603500437,2.0108749713070377,1.0,0.1225,Low,Route execution instability
PKG-100597,CR-123,Chicago,Z2,delivery,41.87593540151356,-87.62938179956856,41.81573811999638,-87.61906525853351,2026-01-07 10:12:00,2026-01-07 10:22:00,2026-01-07 10:52:00,2026-01-07 12:01:00,2026-01-07 14:18:00,8,normal,10.0,30.0,69.0,0.0,False,On Time,0.0,0.0,0.4,6.7479614395546035,16.195107454931048,4.260545982298564,1.0,0.16,Low,Route execution instability
PKG-100598,CR-126,Atlanta,Z5,delivery,33.80793791870646,-84.44141981878303,33.71590009365762,-84.40756343397537,2026-01-09 09:21:00,2026-01-09 09:33:00,2026-01-09 09:53:00,2026-01-09 11:40:00,2026-01-09 15:13:00,8,normal,12.0,20.0,107.0,0.0,False,On Time,0.0,0.0,0.4,10.70201015714737,25.68482437715369,4.165884042219696,1.0,0.16,Low,Route execution instability
PKG-100599,CR-106,Memphis,Z1,pickup,35.18978779143717,-90.12784373466334,35.162691271769056,-89.97098098654526,2026-01-04 11:33:00,2026-01-04 12:32:00,2026-01-04 13:40:00,2026-01-04 18:33:00,2026-01-04 15:40:00,17,workload_pressure,59.0,68.0,293.0,173.0,True,Moderate Delay,0.0,0.7208333333333333,0.85,14.571982493209399,34.97275798370256,8.377949492474661,1.0,0.5759027777777778,High,Workload pressure
PKG-100600,CR-131,Atlanta,Z3,pickup,33.72284803220128,-84.35890240014774,33.72389239215785,-84.41756419132132,2026-01-08 13:42:00,2026-01-08 14:06:00,2026-01-08 14:12:00,2026-01-08 15:42:00,2026-01-08 18:06:00,8,normal,24.0,6.0,90.0,0.0,False,On Time,0.0,0.0,0.4,5.426514152809646,13.02363396674315,6.910513626981679,1.0,0.16,Low,Route execution instability
PKG-100601,CR-106,Memphis,Z4,pickup,35.18553522996357,-89.98692471179362,35.091718084365944,-90.03269453177107,2026-01-28 16:17:00,2026-01-28 18:43:00,2026-01-28 21:07:00,2026-01-29 05:14:00,2026-01-28 19:04:00,15,severe_time_window_violation,146.0,144.0,487.0,610.0,True,Severe Delay,0.0,1.0,0.75,11.231552974112388,26.955727137869733,18.066661585834957,1.0,0.8124999999999999,Critical,Courier acceptance delay
PKG-100602,CR-139,Atlanta,Z5,pickup,33.77463654564373,-84.46749934245804,33.7710917212457,-84.31728996704506,2026-01-11 08:40:00,2026-01-11 08:46:00,2026-01-11 09:16:00,2026-01-11 11:35:00,2026-01-11 13:03:00,7,normal,6.0,30.0,139.0,0.0,False,On Time,0.0,0.0,0.35,13.889526983519838,33.33486476044761,4.169808427269395,1.0,0.1525,Low,Route execution instability
PKG-100603,CR-128,Chicago,Z5,pickup,41.862126430534374,-87.61178522473102,41.81111907700102,-87.64133339512458,2026-01-30 15:42:00,2026-01-30 16:23:00,2026-01-30 17:39:00,2026-01-30 21:57:00,2026-01-30 18:49:00,22,workload_pressure,41.0,76.0,258.0,188.0,True,Moderate Delay,0.0,0.7833333333333333,1.0,6.177480163215816,14.825952391717959,17.401917474396004,1.0,0.6286111111111111,High,Workload pressure
PKG-100604,CR-112,Chicago,Z5,delivery,41.81855781671754,-87.58230867833247,41.84631572879834,-87.60211005430662,2026-01-18 15:10:00,2026-01-18 15:50:00,2026-01-18 16:03:00,,2026-01-18 19:04:00,6,event_inconsistency,40.0,13.0,,999.0,True,Severe Delay,1.0,1.0,0.3,3.4954518863192527,8.389084527166206,1.0,0.5,0.8450000000000001,Critical,Event-data inconsistency
PKG-100605,CR-115,Chicago,Z2,delivery,41.81497514833796,-87.55086216464548,41.80277548508673,-87.56115944374923,2026-01-11 14:49:00,2026-01-11 15:17:00,2026-01-11 15:30:00,2026-01-11 17:40:00,2026-01-11 19:50:00,7,normal,28.0,13.0,130.0,0.0,False,On Time,0.0,0.0,0.35,1.6026818523970123,3.8464364457528295,33.797516697187035,1.0,0.1525,Low,Route execution instability
PKG-100606,CR-107,Chicago,Z5,pickup,41.81257068070834,-87.5991144722786,41.93761049712158,-87.56071520717624,2026-01-25 17:04:00,2026-01-25 17:26:00,2026-01-25 20:33:00,2026-01-25 23:04:00,2026-01-25 21:23:00,7,pickup_delay,22.0,187.0,151.0,101.0,True,Moderate Delay,0.0,0.42083333333333334,0.35,14.262658311354079,34.23037994724979,4.4112861216468024,1.0,0.3559027777777778,Medium,Pickup/task start delay
PKG-100607,CR-114,Chicago,Z3,delivery,41.84465624042473,-87.69197879642351,41.852538056636554,-87.61504792201852,2026-01-07 09:36:00,2026-01-07 09:51:00,2026-01-07 10:08:00,2026-01-07 12:06:00,2026-01-07 12:36:00,4,normal,15.0,17.0,118.0,0.0,False,On Time,0.0,0.0,0.2,6.432191695066354,15.43726006815925,7.643843498069046,1.0,0.13,Low,Route execution instability
PKG-100608,CR-103,Newark,Z5,delivery,40.79123897546309,-74.09562408029592,40.706842878259756,-74.19399618521032,2026-01-22 10:33:00,2026-01-22 11:01:00,2026-01-22 13:27:00,2026-01-22 15:00:00,2026-01-22 13:53:00,4,pickup_delay,28.0,146.0,93.0,67.0,True,Moderate Delay,0.0,0.2791666666666667,0.2,12.51946943299312,30.046726639183486,3.095179089449301,1.0,0.26493055555555556,Medium,Pickup/task start delay
PKG-100609,CR-134,Atlanta,Z3,delivery,33.79958367364751,-84.4205082315955,33.704024678110876,-84.35920305245426,2026-01-05 17:18:00,2026-01-05 17:44:00,2026-01-05 18:14:00,2026-01-05 20:28:00,2026-01-05 20:26:00,6,normal,26.0,30.0,134.0,2.0,True,Slight Delay,0.0,0.008333333333333333,0.3,12.042825169269367,28.902780406246478,4.636232158863161,1.0,0.1490277777777778,Low,Route execution instability
PKG-100610,CR-120,Dallas,Z5,delivery,32.7404524068318,-96.74137291776356,32.78853551249299,-96.7760276684419,2026-01-07 15:18:00,2026-01-07 15:40:00,2026-01-07 15:53:00,2026-01-07 23:20:00,2026-01-07 18:40:00,5,execution_delay,22.0,13.0,447.0,280.0,True,Severe Delay,0.0,1.0,0.25,6.251882327161912,15.004517585188587,29.791027766280685,1.0,0.6597222222222221,High,Route execution instability
PKG-100611,CR-113,Chicago,Z1,delivery,41.935184607467065,-87.5934167259314,41.84595628436136,-87.57939805409998,2026-01-30 10:01:00,2026-01-30 11:59:00,2026-01-30 12:36:00,2026-01-30 15:22:00,2026-01-30 13:01:00,10,acceptance_delay,118.0,37.0,166.0,141.0,True,Moderate Delay,0.0,0.5875,0.5,9.989364733930262,23.97447536143263,6.924030557391952,1.0,0.45895833333333336,Medium,Courier acceptance delay
PKG-100612,CR-125,Atlanta,Z1,pickup,33.71417825328872,-84.3203097941934,33.78117738730461,-84.3803183949068,2026-01-04 10:20:00,2026-01-04 10:48:00,2026-01-04 11:01:00,2026-01-04 18:38:00,2026-01-04 14:30:00,6,execution_delay,28.0,13.0,457.0,248.0,True,Severe Delay,0.0,1.0,0.3,9.288978069658118,22.29354736717948,20.499205105096667,1.0,0.6361111111111111,High,Route execution instability
PKG-100613,CR-129,Chicago,Z5,delivery,41.868801398487044,-87.63260932510963,41.94165489390472,-87.67623738482222,2026-01-26 11:47:00,2026-01-26 12:08:00,2026-01-26 14:04:00,2026-01-26 15:42:00,2026-01-26 15:05:00,7,pickup_delay,21.0,116.0,98.0,37.0,True,Slight Delay,0.0,0.15416666666666667,0.35,8.869108247790258,21.28585979469662,4.603995372759936,1.0,0.22701388888888888,Low,Pickup/task start delay
PKG-100614,CR-110,Memphis,Z1,pickup,35.225365401594495,-90.10025873929851,35.07789553846997,-89.97215571842739,2026-01-21 13:37:00,2026-01-21 13:46:00,2026-01-21 14:11:00,2026-01-21 16:28:00,2026-01-21 18:20:00,3,normal,9.0,25.0,137.0,0.0,False,On Time,0.0,0.0,0.15,20.113077624315526,48.271386298357264,2.83812027177397,1.0,0.1225,Low,Route execution instability
PKG-100615,CR-102,Memphis,Z2,pickup,35.14768014300191,-90.01892254305345,35.222228858199706,-90.02455248529292,2026-01-13 18:42:00,2026-01-13 19:01:00,2026-01-13 19:26:00,2026-01-13 20:59:00,2026-01-13 22:52:00,7,normal,19.0,25.0,93.0,0.0,False,On Time,0.0,0.0,0.35,8.305213886334096,19.932513327201832,4.665743776179155,1.0,0.1525,Low,Route execution instability
PKG-100616,CR-128,Dallas,Z1,delivery,32.71536042146997,-96.85747174991462,32.79932549241637,-96.73164344798356,2026-01-08 08:37:00,2026-01-08 09:05:00,2026-01-08 12:37:00,2026-01-08 14:32:00,2026-01-08 12:35:00,9,pickup_delay,28.0,212.0,115.0,117.0,True,Moderate Delay,0.0,0.4875,0.45,15.02059132911671,36.049419189880105,3.190065265525363,1.0,0.40312499999999996,Medium,Pickup/task start delay
PKG-100617,CR-106,Newark,Z2,pickup,40.733170636367745,-74.14926453616293,40.72508503658577,-74.16097230409952,2026-01-04 13:04:00,2026-01-04 13:39:00,2026-01-04 14:23:00,2026-01-04 19:10:00,2026-01-04 16:35:00,10,execution_delay,35.0,44.0,287.0,155.0,True,Moderate Delay,0.0,0.6458333333333334,0.5,1.33476749436234,3.203441986469616,89.59113391539552,1.0,0.48715277777777777,Medium,Route execution instability
PKG-100618,CR-101,Atlanta,Z5,pickup,33.679229066036825,-84.33405696966086,33.75523708571643,-84.33698758317225,2026-01-21 09:48:00,2026-01-21 10:19:00,2026-01-21 10:36:00,2026-01-21 15:22:00,2026-01-21 13:44:00,9,execution_delay,31.0,17.0,286.0,98.0,True,Moderate Delay,0.0,0.4083333333333333,0.45,8.456051528486043,20.2945236683665,14.092471677263072,1.0,0.3648611111111111,Medium,Route execution instability
PKG-100619,CR-111,Memphis,Z5,pickup,35.19758207549369,-90.10931275148495,35.09011055848013,-90.09600321596547,2026-01-06 09:35:00,2026-01-06 10:04:00,2026-01-06 10:10:00,2026-01-06 11:05:00,2026-01-06 13:06:00,6,normal,29.0,6.0,55.0,0.0,False,On Time,0.0,0.0,0.3,12.011406408966915,28.827375381520593,1.9079086899897595,0.9539543449948797,0.140395434499488,Low,Route execution instability
PKG-100620,CR-119,Dallas,Z5,delivery,32.764388212367415,-96.72576344244699,32.69671369029085,-96.82890400356511,2026-01-31 16:57:00,2026-01-31 17:28:00,2026-01-31 18:12:00,2026-02-01 00:05:00,2026-01-31 19:54:00,8,execution_delay,31.0,44.0,353.0,251.0,True,Severe Delay,0.0,1.0,0.4,12.235413836129974,29.364993206711937,12.021116351537756,1.0,0.6540277777777778,High,Route execution instability
PKG-100621,CR-131,Dallas,Z5,pickup,32.79368754136349,-96.79530554460305,32.80676884944321,-96.7709812805417,2026-01-02 11:02:00,2026-01-02 11:16:00,2026-01-02 11:27:00,2026-01-02 12:29:00,2026-01-02 16:36:00,6,normal,14.0,11.0,62.0,0.0,False,On Time,0.0,0.0,0.3,2.699001387262245,6.477603329429388,9.571441295010818,1.0,0.14500000000000002,Low,Route execution instability
PKG-100622,CR-113,Newark,Z3,pickup,40.67625873838556,-74.15282996117828,40.66759754551631,-74.21160522062698,2026-01-13 18:57:00,2026-01-13 19:16:00,2026-01-13 19:23:00,2026-01-13 20:40:00,2026-01-14 00:50:00,5,normal,19.0,7.0,77.0,0.0,False,On Time,0.0,0.0,0.25,5.049574976901666,12.118979944564,6.353670057399389,1.0,0.1375,Low,Route execution instability
PKG-100623,CR-109,Newark,Z2,delivery,40.75643091236672,-74.20929604998187,40.756999174662596,-74.14910860386773,2026-01-23 13:36:00,2026-01-23 14:02:00,2026-01-23 16:13:00,2026-01-23 18:26:00,2026-01-23 17:51:00,5,pickup_delay,26.0,131.0,133.0,35.0,True,Slight Delay,0.0,0.14583333333333334,0.25,5.069914587475242,12.16779500994058,10.93049314944446,1.0,0.20798611111111112,Low,Pickup/task start delay
PKG-100624,CR-120,Atlanta,Z4,delivery,33.82324283218814,-84.42840037026701,33.71222003737047,-84.38296477352382,2026-01-22 16:26:00,2026-01-22 16:51:00,2026-01-22 16:58:00,2026-01-22 18:29:00,2026-01-22 20:51:00,8,normal,25.0,7.0,91.0,0.0,False,On Time,0.0,0.0,0.4,13.04002721730025,31.296065321520597,2.9077137673733144,1.0,0.16,Low,Route execution instability
PKG-100625,CR-117,Chicago,Z2,pickup,41.799678133223,-87.6494550429112,41.95310375774172,-87.64921882377651,2026-01-04 09:11:00,2026-01-04 11:05:00,2026-01-04 11:46:00,2026-01-04 13:18:00,2026-01-04 12:18:00,10,acceptance_delay,114.0,41.0,92.0,60.0,True,Slight Delay,0.0,0.25,0.5,17.060162274041893,40.944389457700545,2.246950100331689,1.0,0.2958333333333333,Medium,Courier acceptance delay
PKG-100626,CR-136,Dallas,Z5,pickup,32.79389471108802,-96.7335487610722,32.724019586656084,-96.72555835109725,2026-01-13 10:22:00,2026-01-13 11:40:00,2026-01-13 13:00:00,2026-01-13 17:56:00,2026-01-13 14:02:00,22,workload_pressure,78.0,80.0,296.0,234.0,True,Moderate Delay,0.0,0.975,1.0,7.805603190575105,18.73344765738025,15.800615317244475,1.0,0.72125,High,Courier acceptance delay
PKG-100627,CR-125,Atlanta,Z5,delivery,33.710449764978286,-84.35813466416172,33.78311562580525,-84.3627899304314,2026-01-05 14:36:00,2026-01-05 14:47:00,2026-01-05 15:37:00,2026-01-05 21:11:00,2026-01-05 18:46:00,10,execution_delay,11.0,50.0,334.0,145.0,True,Moderate Delay,0.0,0.6041666666666666,0.5,8.091531012893808,19.41967443094514,17.19905249635766,1.0,0.46701388888888895,Medium,Route execution instability
PKG-100628,CR-115,Newark,Z4,pickup,40.68499672412749,-74.09460059591055,40.78345502379974,-74.17204332069538,2026-01-09 14:33:00,2026-01-09 15:52:00,2026-01-09 17:11:00,2026-01-10 04:36:00,2026-01-09 18:22:00,9,severe_time_window_violation,79.0,79.0,685.0,614.0,True,Severe Delay,0.0,1.0,0.45,12.745087038623694,30.58820889269687,22.394250098231417,1.0,0.7675,Critical,Courier acceptance delay
PKG-100629,CR-119,Atlanta,Z3,delivery,33.770548268889755,-84.45572908600575,33.707405878478134,-84.45301862267839,2026-01-19 08:05:00,2026-01-19 08:32:00,2026-01-19 09:13:00,2026-01-19 16:39:00,2026-01-19 10:46:00,7,execution_delay,27.0,41.0,446.0,353.0,True,Severe Delay,0.0,1.0,0.35,7.0255853180520775,16.861404763324984,26.450939661331695,1.0,0.7456944444444443,Critical,Route execution instability
PKG-100630,CR-132,Chicago,Z4,pickup,41.88050183792725,-87.55012729187396,41.94019288541366,-87.59813888754286,2026-01-13 08:39:00,2026-01-13 09:07:00,2026-01-13 09:12:00,2026-01-13 11:28:00,2026-01-13 13:27:00,7,normal,28.0,5.0,136.0,0.0,False,On Time,0.0,0.0,0.35,7.735554526260522,18.565330863025252,7.3254821582985015,1.0,0.1525,Low,Route execution instability
PKG-100631,CR-134,Dallas,Z2,delivery,32.79387976742822,-96.72265641859944,32.80462354694627,-96.73589110950981,2026-01-17 11:11:00,2026-01-17 11:20:00,2026-01-17 11:41:00,2026-01-17 13:11:00,2026-01-17 14:24:00,5,normal,9.0,21.0,90.0,0.0,False,On Time,0.0,0.0,0.25,1.719709538588898,4.127302892613355,21.806008025500926,1.0,0.1375,Low,Route execution instability
PKG-100632,CR-131,Atlanta,Z2,pickup,33.82415654458193,-84.41392662463899,33.777650107681474,-84.33492377503023,2026-01-28 09:18:00,2026-01-28 09:32:00,2026-01-28 09:45:00,2026-01-28 10:57:00,2026-01-28 12:18:00,7,normal,14.0,13.0,72.0,0.0,False,On Time,0.0,0.0,0.35,8.945974237288713,21.470338169492912,3.3534637149918956,1.0,0.1525,Low,Route execution instability
PKG-100633,CR-140,Newark,Z4,delivery,40.80338901861289,-74.10374255894051,40.80916159057972,-74.16991535794052,2026-01-29 08:59:00,2026-01-29 11:33:00,2026-01-29 12:14:00,2026-01-29 13:41:00,2026-01-29 11:44:00,5,acceptance_delay,154.0,41.0,87.0,117.0,True,Moderate Delay,0.0,0.4875,0.25,5.6063691671343046,13.45528600112233,6.465860331229167,1.0,0.37312499999999993,Medium,Courier acceptance delay
PKG-100634,CR-139,Atlanta,Z3,pickup,33.72562283910175,-84.46717529422078,33.81143140425972,-84.43821476697676,2026-01-12 08:06:00,2026-01-12 08:17:00,2026-01-12 08:24:00,2026-01-12 10:16:00,2026-01-12 13:17:00,3,normal,11.0,7.0,112.0,0.0,False,On Time,0.0,0.0,0.15,9.909892298034485,23.783741515282763,4.709099278094321,1.0,0.1225,Low,Route execution instability
PKG-100635,CR-126,Memphis,Z4,delivery,35.09440086408788,-90.02393864864095,35.105675237263085,-90.06574258783543,2026-01-10 13:27:00,2026-01-10 13:54:00,2026-01-10 14:29:00,,2026-01-10 16:10:00,10,event_inconsistency,27.0,35.0,,999.0,True,Severe Delay,1.0,1.0,0.5,4.0043746934626485,9.610499264310356,1.0,0.5,0.875,Critical,Event-data inconsistency
PKG-100636,CR-128,Chicago,Z2,pickup,41.917634574072316,-87.70887036500068,41.93947220248045,-87.59632489042465,2026-01-04 11:18:00,2026-01-04 11:35:00,2026-01-04 11:53:00,2026-01-04 14:13:00,2026-01-04 15:42:00,2,normal,17.0,18.0,140.0,0.0,False,On Time,0.0,0.0,0.1,9.621948881487114,23.092677315569073,6.062527877857283,1.0,0.115,Low,Route execution instability
PKG-100637,CR-110,Chicago,Z4,pickup,41.81710676896703,-87.63154914652095,41.87739081535318,-87.60072216287337,2026-01-05 13:48:00,2026-01-05 14:10:00,2026-01-05 14:52:00,2026-01-05 21:57:00,2026-01-05 18:02:00,10,execution_delay,22.0,42.0,425.0,235.0,True,Moderate Delay,0.0,0.9791666666666666,0.5,7.173153011774696,17.21556722825927,24.68695886490249,1.0,0.6482638888888889,High,Route execution instability
PKG-100638,CR-124,Chicago,Z1,delivery,41.92493407309193,-87.68962022743757,41.85315928814411,-87.70761616715505,2026-01-22 11:03:00,2026-01-22 11:23:00,2026-01-22 12:00:00,2026-01-22 18:32:00,2026-01-22 15:17:00,4,execution_delay,20.0,37.0,392.0,195.0,True,Moderate Delay,0.0,0.8125,0.2,8.118825933673921,19.485182240817412,20.11785135777901,1.0,0.5227083333333333,High,Route execution instability
PKG-100639,CR-127,Atlanta,Z3,pickup,33.74674867902114,-84.34625601645834,33.70863956787302,-84.44360068401188,2026-01-17 10:15:00,2026-01-17 10:23:00,2026-01-17 10:36:00,2026-01-17 12:50:00,2026-01-17 14:18:00,7,normal,8.0,13.0,134.0,0.0,False,On Time,0.0,0.0,0.35,9.94983629324727,23.879607103793447,5.611482610143662,1.0,0.1525,Low,Route execution instability
PKG-100640,CR-127,Chicago,Z4,delivery,41.91028319264705,-87.62942656901944,41.82709011992058,-87.55099173305646,2026-01-19 18:40:00,2026-01-19 18:48:00,2026-01-19 18:57:00,2026-01-19 20:33:00,2026-01-19 21:49:00,4,normal,8.0,9.0,96.0,0.0,False,On Time,0.0,0.0,0.2,11.302922695864726,27.127014470075345,3.538907685764705,1.0,0.13,Low,Route execution instability
PKG-100641,CR-112,Chicago,Z4,delivery,41.89673477730709,-87.69525033113437,41.80625285847229,-87.64463244952563,2026-01-10 18:14:00,2026-01-10 18:32:00,2026-01-10 18:52:00,2026-01-10 19:44:00,2026-01-10 23:24:00,5,normal,18.0,20.0,52.0,0.0,False,On Time,0.0,0.0,0.25,10.899697506121086,26.15927401469061,1.9878227496220908,0.9939113748110454,0.13689113748110454,Low,Route execution instability
PKG-100642,CR-103,Dallas,Z1,pickup,32.75487218337125,-96.72612020045396,32.81055369589099,-96.83748501811046,2026-01-29 08:11:00,2026-01-29 08:17:00,2026-01-29 08:43:00,2026-01-29 11:03:00,2026-01-29 12:33:00,3,normal,6.0,26.0,140.0,0.0,False,On Time,0.0,0.0,0.15,12.112891073569298,29.070938576566313,4.815805985461099,1.0,0.1225,Low,Route execution instability
PKG-100643,CR-118,Atlanta,Z3,delivery,33.73794520423989,-84.42763791257343,33.74760581560562,-84.41451485645253,2026-01-04 09:42:00,2026-01-04 10:04:00,2026-01-04 10:33:00,2026-01-04 11:34:00,2026-01-04 14:06:00,4,normal,22.0,29.0,61.0,0.0,False,On Time,0.0,0.0,0.2,1.620574447541221,3.8893786740989307,15.683739000839802,1.0,0.13,Low,Route execution instability
PKG-100644,CR-123,Newark,Z5,pickup,40.693820355189146,-74.20824848855729,40.74919235461241,-74.23844301227665,2026-01-04 10:40:00,2026-01-04 10:53:00,2026-01-04 11:05:00,2026-01-04 17:35:00,2026-01-04 14:43:00,10,execution_delay,13.0,12.0,390.0,172.0,True,Moderate Delay,0.0,0.7166666666666667,0.5,6.662182397006609,15.989237752815862,24.3914066467188,1.0,0.5213888888888889,High,Route execution instability
PKG-100645,CR-112,Chicago,Z4,delivery,41.81008073618629,-87.62234735634445,41.85296367500005,-87.59374389453626,2026-01-25 11:34:00,2026-01-25 11:45:00,2026-01-25 12:03:00,2026-01-25 16:52:00,2026-01-25 15:07:00,8,execution_delay,11.0,18.0,289.0,105.0,True,Moderate Delay,0.0,0.4375,0.4,5.3248063889087,12.77953533338088,22.614280759106745,1.0,0.37145833333333333,Medium,Route execution instability
PKG-100646,CR-116,Newark,Z3,pickup,40.72745715521558,-74.13762786007234,40.80143586873547,-74.24156664065978,2026-01-14 16:59:00,2026-01-14 17:51:00,2026-01-14 18:52:00,2026-01-15 05:58:00,2026-01-14 19:34:00,10,severe_time_window_violation,52.0,61.0,666.0,624.0,True,Severe Delay,0.0,1.0,0.5,12.012243355263397,28.82938405263215,23.10143008203443,1.0,0.7749999999999999,Critical,Route execution instability
PKG-100647,CR-118,Memphis,Z5,delivery,35.196602460828394,-90.01799146653391,35.18801443149392,-90.06540098751185,2026-01-22 16:55:00,2026-01-22 18:19:00,2026-01-22 18:39:00,2026-01-22 20:55:00,2026-01-22 20:31:00,11,acceptance_delay,84.0,20.0,136.0,24.0,True,Slight Delay,0.0,0.1,0.55,4.4127167965604555,10.590520311745093,12.841673118663806,1.0,0.23083333333333333,Low,Courier acceptance delay
